"day"	"event"	"line"	"censor"	"sex"	"chro"	"allele"
"5961"	14	3	"L3"	0	"F"	"D"	"L"
"5971"	14	3	"L3"	0	"F"	"D"	"L"
"5981"	17	1	"L3"	0	"F"	"D"	"L"
"5991"	19	1	"L3"	0	"F"	"D"	"L"
"6001"	28	2	"L3"	0	"F"	"D"	"L"
"6011"	28	2	"L3"	0	"F"	"D"	"L"
"6021"	31	2	"L3"	0	"F"	"D"	"L"
"6031"	31	2	"L3"	0	"F"	"D"	"L"
"6041"	33	1	"L3"	0	"F"	"D"	"L"
"6051"	35	1	"L3"	0	"F"	"D"	"L"
"6061"	38	2	"L3"	0	"F"	"D"	"L"
"6071"	38	2	"L3"	0	"F"	"D"	"L"
"6081"	40	1	"L3"	0	"F"	"D"	"L"
"6091"	45	2	"L3"	0	"F"	"D"	"L"
"6101"	45	2	"L3"	0	"F"	"D"	"L"
"6111"	47	5	"L3"	0	"F"	"D"	"L"
"6121"	47	5	"L3"	0	"F"	"D"	"L"
"6131"	47	5	"L3"	0	"F"	"D"	"L"
"6141"	47	5	"L3"	0	"F"	"D"	"L"
"6151"	47	5	"L3"	0	"F"	"D"	"L"
"6161"	49	2	"L3"	0	"F"	"D"	"L"
"6171"	49	2	"L3"	0	"F"	"D"	"L"
"6181"	52	4	"L3"	0	"F"	"D"	"L"
"6191"	52	4	"L3"	0	"F"	"D"	"L"
"6201"	52	4	"L3"	0	"F"	"D"	"L"
"6211"	52	4	"L3"	0	"F"	"D"	"L"
"6221"	54	2	"L3"	0	"F"	"D"	"L"
"6231"	54	2	"L3"	0	"F"	"D"	"L"
"6241"	56	3	"L3"	0	"F"	"D"	"L"
"6251"	56	3	"L3"	0	"F"	"D"	"L"
"6261"	56	3	"L3"	0	"F"	"D"	"L"
"6271"	59	3	"L3"	0	"F"	"D"	"L"
"6281"	59	3	"L3"	0	"F"	"D"	"L"
"6291"	59	3	"L3"	0	"F"	"D"	"L"
"6301"	61	1	"L3"	0	"F"	"D"	"L"
"6311"	63	4	"L3"	0	"F"	"D"	"L"
"6321"	63	4	"L3"	0	"F"	"D"	"L"
"6331"	63	4	"L3"	0	"F"	"D"	"L"
"6341"	63	4	"L3"	0	"F"	"D"	"L"
"6351"	66	8	"L3"	0	"F"	"D"	"L"
"6361"	66	8	"L3"	0	"F"	"D"	"L"
"6371"	66	8	"L3"	0	"F"	"D"	"L"
"6381"	66	8	"L3"	0	"F"	"D"	"L"
"6391"	66	8	"L3"	0	"F"	"D"	"L"
"6401"	66	8	"L3"	0	"F"	"D"	"L"
"6411"	66	8	"L3"	0	"F"	"D"	"L"
"6421"	66	8	"L3"	0	"F"	"D"	"L"
"6431"	68	5	"L3"	0	"F"	"D"	"L"
"6441"	68	5	"L3"	0	"F"	"D"	"L"
"6451"	68	5	"L3"	0	"F"	"D"	"L"
"6461"	68	5	"L3"	0	"F"	"D"	"L"
"6471"	68	5	"L3"	0	"F"	"D"	"L"
"6481"	70	2	"L3"	0	"F"	"D"	"L"
"6491"	70	2	"L3"	0	"F"	"D"	"L"
"6501"	73	4	"L3"	0	"F"	"D"	"L"
"6511"	73	4	"L3"	0	"F"	"D"	"L"
"6521"	73	4	"L3"	0	"F"	"D"	"L"
"6531"	73	4	"L3"	0	"F"	"D"	"L"
"6541"	75	2	"L3"	0	"F"	"D"	"L"
"6551"	75	2	"L3"	0	"F"	"D"	"L"
"6561"	77	3	"L3"	0	"F"	"D"	"L"
"6571"	77	3	"L3"	0	"F"	"D"	"L"
"6581"	77	3	"L3"	0	"F"	"D"	"L"
"6591"	80	7	"L3"	0	"F"	"D"	"L"
"6601"	80	7	"L3"	0	"F"	"D"	"L"
"6611"	80	7	"L3"	0	"F"	"D"	"L"
"6621"	80	7	"L3"	0	"F"	"D"	"L"
"6631"	80	7	"L3"	0	"F"	"D"	"L"
"6641"	80	7	"L3"	0	"F"	"D"	"L"
"6651"	80	7	"L3"	0	"F"	"D"	"L"
"6661"	82	2	"L3"	0	"F"	"D"	"L"
"6671"	82	2	"L3"	0	"F"	"D"	"L"
"6681"	87	1	"L3"	0	"F"	"D"	"L"
"6691"	7	2	"L3"	0	"F"	"D"	"L"
"6701"	7	2	"L3"	0	"F"	"D"	"L"
"6711"	14	1	"L3"	0	"F"	"D"	"L"
"6721"	21	1	"L3"	0	"F"	"D"	"L"
"6731"	33	1	"L3"	0	"F"	"D"	"L"
"6741"	35	1	"L3"	0	"F"	"D"	"L"
"6751"	38	1	"L3"	0	"F"	"D"	"L"
"6761"	3	1	"S1"	0	"F"	"D"	"S"
"6771"	5	1	"S1"	0	"F"	"D"	"S"
"6781"	7	1	"S1"	0	"F"	"D"	"S"
"6791"	10	2	"S1"	0	"F"	"D"	"S"
"6801"	10	2	"S1"	0	"F"	"D"	"S"
"6811"	17	1	"S1"	0	"F"	"D"	"S"
"6821"	19	1	"S1"	0	"F"	"D"	"S"
"6831"	24	1	"S1"	0	"F"	"D"	"S"
"6841"	31	5	"S1"	0	"F"	"D"	"S"
"6851"	31	5	"S1"	0	"F"	"D"	"S"
"6861"	31	5	"S1"	0	"F"	"D"	"S"
"6871"	31	5	"S1"	0	"F"	"D"	"S"
"6881"	31	5	"S1"	0	"F"	"D"	"S"
"6891"	33	2	"S1"	0	"F"	"D"	"S"
"6901"	33	2	"S1"	0	"F"	"D"	"S"
"6911"	38	1	"S1"	0	"F"	"D"	"S"
"6921"	40	1	"S1"	0	"F"	"D"	"S"
"6931"	45	3	"S1"	0	"F"	"D"	"S"
"6941"	45	3	"S1"	0	"F"	"D"	"S"
"6951"	45	3	"S1"	0	"F"	"D"	"S"
"6961"	47	2	"S1"	0	"F"	"D"	"S"
"6971"	47	2	"S1"	0	"F"	"D"	"S"
"6981"	52	4	"S1"	0	"F"	"D"	"S"
"6991"	52	4	"S1"	0	"F"	"D"	"S"
"7001"	52	4	"S1"	0	"F"	"D"	"S"
"7011"	52	4	"S1"	0	"F"	"D"	"S"
"7021"	54	2	"S1"	0	"F"	"D"	"S"
"7031"	54	2	"S1"	0	"F"	"D"	"S"
"7041"	56	3	"S1"	0	"F"	"D"	"S"
"7051"	56	3	"S1"	0	"F"	"D"	"S"
"7061"	56	3	"S1"	0	"F"	"D"	"S"
"7071"	59	5	"S1"	0	"F"	"D"	"S"
"7081"	59	5	"S1"	0	"F"	"D"	"S"
"7091"	59	5	"S1"	0	"F"	"D"	"S"
"7101"	59	5	"S1"	0	"F"	"D"	"S"
"7111"	59	5	"S1"	0	"F"	"D"	"S"
"7121"	61	5	"S1"	0	"F"	"D"	"S"
"7131"	61	5	"S1"	0	"F"	"D"	"S"
"7141"	61	5	"S1"	0	"F"	"D"	"S"
"7151"	61	5	"S1"	0	"F"	"D"	"S"
"7161"	61	5	"S1"	0	"F"	"D"	"S"
"7171"	63	4	"S1"	0	"F"	"D"	"S"
"7181"	63	4	"S1"	0	"F"	"D"	"S"
"7191"	63	4	"S1"	0	"F"	"D"	"S"
"7201"	63	4	"S1"	0	"F"	"D"	"S"
"7211"	66	3	"S1"	0	"F"	"D"	"S"
"7221"	66	3	"S1"	0	"F"	"D"	"S"
"7231"	66	3	"S1"	0	"F"	"D"	"S"
"7241"	68	1	"S1"	0	"F"	"D"	"S"
"7251"	70	1	"S1"	0	"F"	"D"	"S"
"7261"	73	8	"S1"	0	"F"	"D"	"S"
"7271"	73	8	"S1"	0	"F"	"D"	"S"
"7281"	73	8	"S1"	0	"F"	"D"	"S"
"7291"	73	8	"S1"	0	"F"	"D"	"S"
"7301"	73	8	"S1"	0	"F"	"D"	"S"
"7311"	73	8	"S1"	0	"F"	"D"	"S"
"7321"	73	8	"S1"	0	"F"	"D"	"S"
"7331"	73	8	"S1"	0	"F"	"D"	"S"
"7341"	75	3	"S1"	0	"F"	"D"	"S"
"7351"	75	3	"S1"	0	"F"	"D"	"S"
"7361"	75	3	"S1"	0	"F"	"D"	"S"
"7371"	80	5	"S1"	0	"F"	"D"	"S"
"7381"	80	5	"S1"	0	"F"	"D"	"S"
"7391"	80	5	"S1"	0	"F"	"D"	"S"
"7401"	80	5	"S1"	0	"F"	"D"	"S"
"7411"	80	5	"S1"	0	"F"	"D"	"S"
"7421"	82	4	"S1"	0	"F"	"D"	"S"
"7431"	82	4	"S1"	0	"F"	"D"	"S"
"7441"	82	4	"S1"	0	"F"	"D"	"S"
"7451"	82	4	"S1"	0	"F"	"D"	"S"
"7461"	84	1	"S1"	0	"F"	"D"	"S"
"7471"	87	3	"S1"	0	"F"	"D"	"S"
"7481"	87	3	"S1"	0	"F"	"D"	"S"
"7491"	87	3	"S1"	0	"F"	"D"	"S"
"7501"	7	1	"S1"	0	"F"	"D"	"S"
"7511"	17	2	"S1"	0	"F"	"D"	"S"
"7521"	17	2	"S1"	0	"F"	"D"	"S"
"7531"	19	2	"S1"	0	"F"	"D"	"S"
"7541"	19	2	"S1"	0	"F"	"D"	"S"
"7551"	24	1	"S1"	0	"F"	"D"	"S"
"7561"	28	1	"S1"	0	"F"	"D"	"S"
"7571"	31	1	"S1"	0	"F"	"D"	"S"
"7581"	38	1	"S1"	0	"F"	"D"	"S"
"7591"	3	3	"S2"	0	"F"	"D"	"S"
"7601"	3	3	"S2"	0	"F"	"D"	"S"
"7611"	3	3	"S2"	0	"F"	"D"	"S"
"7621"	7	1	"S2"	0	"F"	"D"	"S"
"7631"	10	1	"S2"	0	"F"	"D"	"S"
"7641"	21	3	"S2"	0	"F"	"D"	"S"
"7651"	21	3	"S2"	0	"F"	"D"	"S"
"7661"	21	3	"S2"	0	"F"	"D"	"S"
"7671"	24	1	"S2"	0	"F"	"D"	"S"
"7681"	31	2	"S2"	0	"F"	"D"	"S"
"769"	31	2	"S2"	0	"F"	"D"	"S"
"770"	33	1	"S2"	0	"F"	"D"	"S"
"771"	35	2	"S2"	0	"F"	"D"	"S"
"772"	35	2	"S2"	0	"F"	"D"	"S"
"773"	38	2	"S2"	0	"F"	"D"	"S"
"774"	38	2	"S2"	0	"F"	"D"	"S"
"775"	40	3	"S2"	0	"F"	"D"	"S"
"776"	40	3	"S2"	0	"F"	"D"	"S"
"777"	40	3	"S2"	0	"F"	"D"	"S"
"778"	45	5	"S2"	0	"F"	"D"	"S"
"779"	45	5	"S2"	0	"F"	"D"	"S"
"780"	45	5	"S2"	0	"F"	"D"	"S"
"781"	45	5	"S2"	0	"F"	"D"	"S"
"782"	45	5	"S2"	0	"F"	"D"	"S"
"783"	47	5	"S2"	0	"F"	"D"	"S"
"784"	47	5	"S2"	0	"F"	"D"	"S"
"785"	47	5	"S2"	0	"F"	"D"	"S"
"786"	47	5	"S2"	0	"F"	"D"	"S"
"787"	47	5	"S2"	0	"F"	"D"	"S"
"788"	49	4	"S2"	0	"F"	"D"	"S"
"789"	49	4	"S2"	0	"F"	"D"	"S"
"790"	49	4	"S2"	0	"F"	"D"	"S"
"791"	49	4	"S2"	0	"F"	"D"	"S"
"792"	52	4	"S2"	0	"F"	"D"	"S"
"793"	52	4	"S2"	0	"F"	"D"	"S"
"794"	52	4	"S2"	0	"F"	"D"	"S"
"795"	52	4	"S2"	0	"F"	"D"	"S"
"796"	56	1	"S2"	0	"F"	"D"	"S"
"797"	59	2	"S2"	0	"F"	"D"	"S"
"798"	59	2	"S2"	0	"F"	"D"	"S"
"799"	61	3	"S2"	0	"F"	"D"	"S"
"800"	61	3	"S2"	0	"F"	"D"	"S"
"801"	61	3	"S2"	0	"F"	"D"	"S"
"802"	63	1	"S2"	0	"F"	"D"	"S"
"803"	66	3	"S2"	0	"F"	"D"	"S"
"804"	66	3	"S2"	0	"F"	"D"	"S"
"805"	66	3	"S2"	0	"F"	"D"	"S"
"806"	68	1	"S2"	0	"F"	"D"	"S"
"807"	70	2	"S2"	0	"F"	"D"	"S"
"808"	70	2	"S2"	0	"F"	"D"	"S"
"809"	73	5	"S2"	0	"F"	"D"	"S"
"810"	73	5	"S2"	0	"F"	"D"	"S"
"811"	73	5	"S2"	0	"F"	"D"	"S"
"812"	73	5	"S2"	0	"F"	"D"	"S"
"813"	73	5	"S2"	0	"F"	"D"	"S"
"814"	75	1	"S2"	0	"F"	"D"	"S"
"815"	77	1	"S2"	0	"F"	"D"	"S"
"816"	80	6	"S2"	0	"F"	"D"	"S"
"817"	80	6	"S2"	0	"F"	"D"	"S"
"818"	80	6	"S2"	0	"F"	"D"	"S"
"819"	80	6	"S2"	0	"F"	"D"	"S"
"820"	80	6	"S2"	0	"F"	"D"	"S"
"821"	80	6	"S2"	0	"F"	"D"	"S"
"822"	82	1	"S2"	0	"F"	"D"	"S"
"823"	84	1	"S2"	0	"F"	"D"	"S"
"824"	87	3	"S2"	0	"F"	"D"	"S"
"825"	87	3	"S2"	0	"F"	"D"	"S"
"826"	87	3	"S2"	0	"F"	"D"	"S"
"827"	5	1	"S2"	0	"F"	"D"	"S"
"828"	12	4	"S2"	0	"F"	"D"	"S"
"829"	12	4	"S2"	0	"F"	"D"	"S"
"830"	12	4	"S2"	0	"F"	"D"	"S"
"831"	12	4	"S2"	0	"F"	"D"	"S"
"832"	14	1	"S2"	0	"F"	"D"	"S"
"833"	21	1	"S2"	0	"F"	"D"	"S"
"834"	3	5	"S3"	0	"F"	"B"	"S"
"835"	3	5	"S3"	0	"F"	"B"	"S"
"836"	3	5	"S3"	0	"F"	"B"	"S"
"837"	3	5	"S3"	0	"F"	"B"	"S"
"838"	3	5	"S3"	0	"F"	"B"	"S"
"839"	10	3	"S3"	0	"F"	"B"	"S"
"840"	10	3	"S3"	0	"F"	"B"	"S"
"841"	10	3	"S3"	0	"F"	"B"	"S"
"842"	12	1	"S3"	0	"F"	"B"	"S"
"843"	14	1	"S3"	0	"F"	"B"	"S"
"844"	17	3	"S3"	0	"F"	"B"	"S"
"845"	17	3	"S3"	0	"F"	"B"	"S"
"846"	17	3	"S3"	0	"F"	"B"	"S"
"847"	19	3	"S3"	0	"F"	"B"	"S"
"848"	19	3	"S3"	0	"F"	"B"	"S"
"849"	19	3	"S3"	0	"F"	"B"	"S"
"850"	21	3	"S3"	0	"F"	"B"	"S"
"851"	21	3	"S3"	0	"F"	"B"	"S"
"852"	21	3	"S3"	0	"F"	"B"	"S"
"853"	24	7	"S3"	0	"F"	"B"	"S"
"854"	24	7	"S3"	0	"F"	"B"	"S"
"855"	24	7	"S3"	0	"F"	"B"	"S"
"856"	24	7	"S3"	0	"F"	"B"	"S"
"857"	24	7	"S3"	0	"F"	"B"	"S"
"858"	24	7	"S3"	0	"F"	"B"	"S"
"859"	24	7	"S3"	0	"F"	"B"	"S"
"860"	26	4	"S3"	0	"F"	"B"	"S"
"861"	26	4	"S3"	0	"F"	"B"	"S"
"862"	26	4	"S3"	0	"F"	"B"	"S"
"863"	26	4	"S3"	0	"F"	"B"	"S"
"864"	28	8	"S3"	0	"F"	"B"	"S"
"865"	28	8	"S3"	0	"F"	"B"	"S"
"866"	28	8	"S3"	0	"F"	"B"	"S"
"867"	28	8	"S3"	0	"F"	"B"	"S"
"868"	28	8	"S3"	0	"F"	"B"	"S"
"869"	28	8	"S3"	0	"F"	"B"	"S"
"870"	28	8	"S3"	0	"F"	"B"	"S"
"871"	28	8	"S3"	0	"F"	"B"	"S"
"872"	31	11	"S3"	0	"F"	"B"	"S"
"873"	31	11	"S3"	0	"F"	"B"	"S"
"874"	31	11	"S3"	0	"F"	"B"	"S"
"875"	31	11	"S3"	0	"F"	"B"	"S"
"876"	31	11	"S3"	0	"F"	"B"	"S"
"877"	31	11	"S3"	0	"F"	"B"	"S"
"878"	31	11	"S3"	0	"F"	"B"	"S"
"879"	31	11	"S3"	0	"F"	"B"	"S"
"880"	31	11	"S3"	0	"F"	"B"	"S"
"881"	31	11	"S3"	0	"F"	"B"	"S"
"882"	31	11	"S3"	0	"F"	"B"	"S"
"883"	33	7	"S3"	0	"F"	"B"	"S"
"884"	33	7	"S3"	0	"F"	"B"	"S"
"885"	33	7	"S3"	0	"F"	"B"	"S"
"886"	33	7	"S3"	0	"F"	"B"	"S"
"887"	33	7	"S3"	0	"F"	"B"	"S"
"888"	33	7	"S3"	0	"F"	"B"	"S"
"889"	33	7	"S3"	0	"F"	"B"	"S"
"890"	35	4	"S3"	0	"F"	"B"	"S"
"891"	35	4	"S3"	0	"F"	"B"	"S"
"892"	35	4	"S3"	0	"F"	"B"	"S"
"893"	35	4	"S3"	0	"F"	"B"	"S"
"894"	38	9	"S3"	0	"F"	"B"	"S"
"895"	38	9	"S3"	0	"F"	"B"	"S"
"896"	38	9	"S3"	0	"F"	"B"	"S"
"897"	38	9	"S3"	0	"F"	"B"	"S"
"898"	38	9	"S3"	0	"F"	"B"	"S"
"899"	38	9	"S3"	0	"F"	"B"	"S"
"900"	38	9	"S3"	0	"F"	"B"	"S"
"901"	38	9	"S3"	0	"F"	"B"	"S"
"902"	38	9	"S3"	0	"F"	"B"	"S"
"903"	40	2	"S3"	0	"F"	"B"	"S"
"904"	40	2	"S3"	0	"F"	"B"	"S"
"905"	45	4	"S3"	0	"F"	"B"	"S"
"906"	45	4	"S3"	0	"F"	"B"	"S"
"907"	45	4	"S3"	0	"F"	"B"	"S"
"908"	45	4	"S3"	0	"F"	"B"	"S"
"909"	47	1	"S3"	0	"F"	"B"	"S"
"910"	54	1	"S3"	0	"F"	"B"	"S"
"911"	56	1	"S3"	0	"F"	"B"	"S"
"912"	59	3	"S3"	0	"F"	"B"	"S"
"913"	59	3	"S3"	0	"F"	"B"	"S"
"914"	59	3	"S3"	0	"F"	"B"	"S"
"915"	61	1	"S3"	0	"F"	"B"	"S"
"916"	5	1	"S3"	0	"F"	"B"	"S"
"917"	19	2	"S3"	0	"F"	"B"	"S"
"918"	19	2	"S3"	0	"F"	"B"	"S"
"919"	24	2	"S3"	0	"F"	"B"	"S"
"920"	24	2	"S3"	0	"F"	"B"	"S"
"921"	33	1	"S3"	0	"F"	"B"	"S"
"922"	5	1	"S3"	0	"F"	"D"	"S"
"923"	5	1	"S3"	0	"F"	"D"	"S"
"924"	12	3	"S3"	0	"F"	"D"	"S"
"925"	12	3	"S3"	0	"F"	"D"	"S"
"926"	12	3	"S3"	0	"F"	"D"	"S"
"927"	14	1	"S3"	0	"F"	"D"	"S"
"928"	21	1	"S3"	0	"F"	"D"	"S"
"929"	24	1	"S3"	0	"F"	"D"	"S"
"930"	31	3	"S3"	0	"F"	"D"	"S"
"931"	31	3	"S3"	0	"F"	"D"	"S"
"932"	31	3	"S3"	0	"F"	"D"	"S"
"933"	33	2	"S3"	0	"F"	"D"	"S"
"934"	33	2	"S3"	0	"F"	"D"	"S"
"935"	35	1	"S3"	0	"F"	"D"	"S"
"936"	38	2	"S3"	0	"F"	"D"	"S"
"937"	38	2	"S3"	0	"F"	"D"	"S"
"938"	40	2	"S3"	0	"F"	"D"	"S"
"939"	40	2	"S3"	0	"F"	"D"	"S"
"940"	45	6	"S3"	0	"F"	"D"	"S"
"941"	45	6	"S3"	0	"F"	"D"	"S"
"942"	45	6	"S3"	0	"F"	"D"	"S"
"943"	45	6	"S3"	0	"F"	"D"	"S"
"944"	45	6	"S3"	0	"F"	"D"	"S"
"945"	45	6	"S3"	0	"F"	"D"	"S"
"946"	47	4	"S3"	0	"F"	"D"	"S"
"947"	47	4	"S3"	0	"F"	"D"	"S"
"948"	47	4	"S3"	0	"F"	"D"	"S"
"949"	47	4	"S3"	0	"F"	"D"	"S"
"950"	49	2	"S3"	0	"F"	"D"	"S"
"951"	49	2	"S3"	0	"F"	"D"	"S"
"952"	52	7	"S3"	0	"F"	"D"	"S"
"953"	52	7	"S3"	0	"F"	"D"	"S"
"954"	52	7	"S3"	0	"F"	"D"	"S"
"955"	52	7	"S3"	0	"F"	"D"	"S"
"956"	52	7	"S3"	0	"F"	"D"	"S"
"957"	52	7	"S3"	0	"F"	"D"	"S"
"958"	52	7	"S3"	0	"F"	"D"	"S"
"959"	59	4	"S3"	0	"F"	"D"	"S"
"960"	59	4	"S3"	0	"F"	"D"	"S"
"961"	59	4	"S3"	0	"F"	"D"	"S"
"962"	59	4	"S3"	0	"F"	"D"	"S"
"963"	63	5	"S3"	0	"F"	"D"	"S"
"964"	63	5	"S3"	0	"F"	"D"	"S"
"965"	63	5	"S3"	0	"F"	"D"	"S"
"966"	63	5	"S3"	0	"F"	"D"	"S"
"967"	63	5	"S3"	0	"F"	"D"	"S"
"968"	66	3	"S3"	0	"F"	"D"	"S"
"969"	66	3	"S3"	0	"F"	"D"	"S"
"970"	66	3	"S3"	0	"F"	"D"	"S"
"971"	68	1	"S3"	0	"F"	"D"	"S"
"972"	70	1	"S3"	0	"F"	"D"	"S"
"973"	80	2	"S3"	0	"F"	"D"	"S"
"974"	80	2	"S3"	0	"F"	"D"	"S"
"975"	84	1	"S3"	0	"F"	"D"	"S"
"976"	14	1	"S3"	0	"F"	"D"	"S"
"977"	17	1	"S3"	0	"F"	"D"	"S"
"978"	21	4	"S3"	0	"F"	"D"	"S"
"979"	21	4	"S3"	0	"F"	"D"	"S"
"980"	21	4	"S3"	0	"F"	"D"	"S"
"981"	21	4	"S3"	0	"F"	"D"	"S"
"982"	24	1	"S3"	0	"F"	"D"	"S"
"983"	26	2	"S3"	0	"F"	"D"	"S"
"984"	26	2	"S3"	0	"F"	"D"	"S"
"985"	31	1	"S3"	0	"F"	"D"	"S"
"986"	35	1	"S3"	0	"F"	"D"	"S"
